Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
822.5,1067.85,1572.69,1788.72,-9.28512,1044.24,2.26
826.973,1071.84,1575.69,1788.72,-9.27368,1040.41,2.27
831.452,1075.84,1578.69,1788.72,-9.26222,1036.58,2.28
835.937,1079.82,1581.69,1788.72,-9.25072,1032.75,2.29
840.429,1083.8,1584.69,1788.72,-9.2392,1028.93,2.3
844.926,1087.77,1587.69,1788.72,-9.22765,1025.11,2.31
849.429,1091.74,1590.69,1788.72,-9.21608,1021.29,2.32
853.938,1095.7,1593.69,1788.72,-9.20447,1017.48,2.33
858.453,1099.65,1596.69,1788.72,-9.19284,1013.67,2.34
862.974,1103.59,1599.69,1788.72,-9.18118,1009.86,2.35
867.501,1107.53,1602.69,1788.72,-9.16949,1006.06,2.36
872.034,1111.46,1605.69,1788.72,-9.15778,1002.26,2.37
876.572,1115.39,1608.69,1788.72,-9.14604,998.467,2.38
881.117,1119.3,1611.69,1788.72,-9.13427,994.677,2.39
885.667,1123.21,1614.69,1788.72,-9.12248,990.889,2.4
890.223,1127.12,1617.69,1788.72,-9.11066,987.106,2.41
894.785,1131.02,1620.69,1788.72,-9.09881,983.326,2.42
899.353,1134.91,1623.69,1788.72,-9.08694,979.55,2.43
903.926,1138.79,1626.69,1788.72,-9.07505,975.778,2.44
908.506,1142.67,1629.69,1788.72,-9.06312,972.01,2.45
913.091,1146.54,1632.69,1788.72,-9.05118,968.245,2.46
917.681,1150.4,1635.69,1788.72,-9.03921,964.484,2.47
922.278,1154.26,1638.69,1788.72,-9.02721,960.726,2.48
926.88,1158.11,1641.69,1788.72,-9.0152,956.972,2.49
931.488,1161.95,1644.69,1788.72,-9.00315,953.222,2.5
936.101,1165.79,1647.69,1788.72,-8.99109,949.476,2.51
940.72,1169.62,1650.69,1788.72,-8.979,945.734,2.52
945.345,1173.44,1653.69,1788.72,-8.96689,941.995,2.53
949.975,1177.25,1656.69,1788.72,-8.95475,938.26,2.54
954.611,1181.06,1659.69,1788.72,-8.94259,934.528,2.55
959.252,1184.87,1662.69,1788.72,-8.93041,930.801,2.56
963.899,1188.66,1665.69,1788.72,-8.91821,927.077,2.57
968.552,1192.45,1668.69,1788.72,-8.90598,923.357,2.58
973.21,1196.23,1671.69,1788.72,-8.89373,919.64,2.59
977.873,1200.01,1674.69,1788.72,-8.88147,915.928,2.6
982.542,1203.78,1677.69,1788.72,-8.86918,912.219,2.61
987.216,1207.54,1680.69,1788.72,-8.85686,908.514,2.62
991.896,1211.29,1683.69,1788.72,-8.84453,904.813,2.63
996.581,1215.04,1686.69,1788.72,-8.83218,901.115,2.64
1001.27,1218.78,1689.69,1788.72,-8.81981,897.421,2.65
1005.97,1222.52,1692.69,1788.72,-8.80741,893.731,2.66
1010.67,1226.24,1695.69,1788.72,-8.795,890.045,2.67
1015.38,1229.96,1698.69,1788.72,-8.78257,886.363,2.68
1020.09,1233.68,1701.69,1788.72,-8.77011,882.684,2.69
1024.81,1237.39,1704.69,1788.72,-8.75764,879.009,2.7
1029.53,1241.09,1707.69,1788.72,-8.74515,875.338,2.71
1034.26,1244.78,1710.69,1788.72,-8.73264,871.671,2.72
1038.99,1248.47,1713.69,1788.72,-8.72011,868.008,2.73
1043.73,1252.15,1716.69,1788.72,-8.70756,864.348,2.74
1048.47,1255.82,1719.69,1788.72,-8.695,860.692,2.75
1053.22,1259.49,1722.69,1788.72,-8.68241,857.041,2.76
1057.97,1263.15,1725.69,1788.72,-8.66981,853.392,2.77
1062.73,1266.8,1728.69,1788.72,-8.65719,849.748,2.78
1067.5,1270.45,1731.69,1788.72,-8.64455,846.108,2.79
1072.27,1274.09,1734.69,1788.72,-8.6319,842.472,2.8
1077.04,1277.73,1737.69,1788.72,-8.61923,838.839,2.81
1081.82,1281.35,1740.69,1788.72,-8.60654,835.21,2.82
1086.61,1284.97,1743.69,1788.72,-8.59384,831.585,2.83
1091.4,1288.59,1746.69,1788.72,-8.58112,827.964,2.84
1096.19,1292.19,1749.69,1788.72,-8.56838,824.347,2.85
1100.99,1295.79,1752.69,1788.72,-8.55563,820.734,2.86
1105.8,1299.38,1755.69,1788.72,-8.54286,817.125,2.87
1110.61,1302.97,1758.69,1788.72,-8.53008,813.52,2.88
1115.42,1306.55,1761.69,1788.72,-8.51728,809.918,2.89
1120.24,1310.12,1764.69,1788.72,-8.50447,806.321,2.9
1125.07,1313.69,1767.69,1788.72,-8.49164,802.727,2.91
1129.9,1317.25,1770.69,1788.72,-8.4788,799.138,2.92
1134.73,1320.8,1773.69,1788.72,-8.46594,795.552,2.93
1139.57,1324.35,1776.69,1788.72,-8.45307,791.971,2.94
1144.42,1327.89,1779.69,1788.72,-8.44019,788.393,2.95
